,Fecha,Rango_edad,Casos,Hospitalizados,Ingresos_uci,Fallecidos,Casos nuevos14,Casos nuevos7,Casos nuevos,Población,IA 7 días,IA 14 días
1509,2020-08-14,60 a 69,526,203,28,11,57.0,36.0,13,77345,46.54470230784149,73.69577865408236
1510,2020-08-14,70 a 79,385,226,28,36,23.0,16.0,6,53066,30.151132551916483,43.34225304337994
1511,2020-08-14,Mayor de 80,711,382,0,164,34.0,23.0,3,41042,56.04015398859704,82.84196676575216
1512,2020-08-15,0 a 9,68,11,2,0,41.0,25.0,6,46913,53.290132799010934,87.39581779037793
1513,2020-08-15,10 a 19,119,7,1,0,58.0,33.0,10,55828,59.110123952138714,103.89052088557713
1514,2020-08-15,20 a 29,344,25,2,0,123.0,65.0,10,50505,128.7001287001287,243.54024354024355
1515,2020-08-15,30 a 39,447,45,4,1,100.0,75.0,15,70473,106.42373675024477,141.89831566699303
1516,2020-08-15,40 a 49,624,120,10,1,86.0,53.0,8,97769,54.209411981302864,87.9624420828688
1517,2020-08-15,50 a 59,679,165,8,2,67.0,35.0,3,89964,38.90445066915655,74.47423413809969
1518,2020-08-15,60 a 69,531,204,28,11,59.0,38.0,5,77345,49.13051910272157,76.28159544896243
1519,2020-08-15,70 a 79,385,226,28,36,22.0,14.0,0,53066,26.38224098292692,41.45780725888516
1520,2020-08-15,Mayor de 80,714,384,0,164,35.0,24.0,3,41042,58.476682422883876,85.27849520003899
1521,2020-08-16,0 a 9,74,11,2,0,44.0,30.0,6,46913,63.94815935881312,93.79063372625924
1522,2020-08-16,10 a 19,123,7,1,0,60.0,32.0,4,55828,57.31890807480118,107.4729526402522
1523,2020-08-16,20 a 29,352,25,2,0,127.0,68.0,8,50505,134.64013464013462,251.46025146025147
1524,2020-08-16,30 a 39,460,45,4,1,112.0,85.0,13,70473,120.61356831694408,158.9261135470322
1525,2020-08-16,40 a 49,634,120,10,1,94.0,57.0,10,97769,58.30068835725026,96.14499483476358
1526,2020-08-16,50 a 59,681,165,8,2,67.0,35.0,2,89964,38.90445066915655,74.47423413809969
1527,2020-08-16,60 a 69,533,204,28,11,58.0,36.0,2,77345,46.54470230784149,74.9886870515224
1528,2020-08-16,70 a 79,386,226,29,36,21.0,15.0,1,53066,28.266686767421703,39.57336147439038
1529,2020-08-16,Mayor de 80,716,385,0,164,34.0,23.0,2,41042,56.04015398859704,82.84196676575216
1530,2020-08-17,0 a 9,78,12,2,0,46.0,34.0,4,46913,72.47458060665487,98.05384435018013
1531,2020-08-17,10 a 19,126,7,1,0,58.0,33.0,3,55828,59.110123952138714,103.89052088557713
1532,2020-08-17,20 a 29,356,25,2,0,118.0,66.0,4,50505,130.68013068013067,233.64023364023365
1533,2020-08-17,30 a 39,461,46,4,1,108.0,84.0,1,70473,119.19458516027414,153.25018092035248
1534,2020-08-17,40 a 49,637,121,10,1,91.0,57.0,3,97769,58.30068835725026,93.07653755280305
1535,2020-08-17,50 a 59,681,165,8,2,62.0,33.0,0,89964,36.6813392023476,68.91645547107733
1536,2020-08-17,60 a 69,535,204,28,11,58.0,36.0,2,77345,46.54470230784149,74.9886870515224
1537,2020-08-17,70 a 79,387,226,30,36,22.0,16.0,1,53066,30.151132551916483,41.45780725888516
1538,2020-08-17,Mayor de 80,717,386,0,164,33.0,24.0,1,41042,58.476682422883876,80.40543833146532
1539,2020-08-18,0 a 9,82,12,2,0,50.0,35.0,4,46913,74.60618591861531,106.58026559802187
1540,2020-08-18,10 a 19,129,7,1,0,56.0,30.0,3,55828,53.7364763201261,100.30808913090205
1541,2020-08-18,20 a 29,369,25,2,0,117.0,63.0,13,50505,124.74012474012474,231.66023166023166
1542,2020-08-18,30 a 39,473,48,4,1,117.0,82.0,12,70473,116.35661884693428,166.02102933038185
1543,2020-08-18,40 a 49,646,121,10,1,92.0,59.0,9,97769,60.346326545223945,94.09935664678989
1544,2020-08-18,50 a 59,684,167,8,2,60.0,29.0,3,89964,32.23511626872971,66.69334400426837
1545,2020-08-18,60 a 69,539,204,28,11,59.0,36.0,4,77345,46.54470230784149,76.28159544896243
1546,2020-08-18,70 a 79,390,226,30,36,23.0,17.0,3,53066,32.03557833641126,43.34225304337994
1547,2020-08-18,Mayor de 80,721,388,0,164,37.0,21.0,4,41042,51.16709712002339,90.15155206861263
1548,2020-08-19,0 a 9,90,12,2,0,55.0,41.0,8,46913,87.39581779037793,117.23829215782406
1549,2020-08-19,10 a 19,134,7,1,0,60.0,32.0,5,55828,57.31890807480118,107.4729526402522
1550,2020-08-19,20 a 29,376,25,2,0,120.0,58.0,7,50505,114.84011484011484,237.6002376002376
1551,2020-08-19,30 a 39,476,49,4,1,119.0,74.0,3,70473,105.00475359357483,168.8589956437217
1552,2020-08-19,40 a 49,652,122,11,1,94.0,54.0,6,97769,55.23223107528971,96.14499483476358
1553,2020-08-19,50 a 59,694,167,8,2,65.0,36.0,10,89964,40.016006402561025,72.25112267129073
1554,2020-08-19,60 a 69,544,204,28,11,63.0,38.0,5,77345,49.13051910272157,81.45322903872261
1555,2020-08-19,70 a 79,392,227,30,36,24.0,16.0,2,53066,30.151132551916483,45.22669882787473
1556,2020-08-19,Mayor de 80,724,389,0,165,39.0,24.0,3,41042,58.476682422883876,95.0246089371863
1557,2020-08-20,0 a 9,92,12,2,0,54.0,39.0,2,46913,83.13260716645706,115.10668684586362
1558,2020-08-20,10 a 19,138,7,1,0,58.0,32.0,4,55828,57.31890807480118,103.89052088557713
1559,2020-08-20,20 a 29,392,25,2,0,128.0,65.0,16,50505,128.7001287001287,253.44025344025343
1560,2020-08-20,30 a 39,489,50,4,1,125.0,70.0,13,70473,99.32882096689512,177.3728945837413
1561,2020-08-20,40 a 49,667,122,11,1,105.0,66.0,15,97769,67.50606020313187,107.39600486861889
1562,2020-08-20,50 a 59,707,168,8,2,70.0,39.0,13,89964,43.35067360277444,77.8089013383131
1563,2020-08-20,60 a 69,551,204,28,11,65.0,38.0,7,77345,49.13051910272157,84.03904583360269
1564,2020-08-20,70 a 79,398,229,30,36,29.0,19.0,6,53066,35.80446990540082,54.648927750348626
1565,2020-08-20,Mayor de 80,725,389,0,165,40.0,17.0,1,41042,41.42098338287608,97.46113737147313
1566,2020-08-21,0 a 9,104,13,2,0,64.0,42.0,12,46913,89.52742310233837,136.422739965468
1567,2020-08-21,10 a 19,144,8,1,0,60.0,35.0,6,55828,62.69255570681379,107.4729526402522
1568,2020-08-21,20 a 29,414,25,2,0,145.0,80.0,22,50505,158.4001584001584,287.1002871002871
1569,2020-08-21,30 a 39,500,50,4,1,129.0,68.0,11,70473,96.49085465355526,183.04882721042102
1570,2020-08-21,40 a 49,678,123,11,1,112.0,62.0,11,97769,63.414783827184486,114.55573852652682
1571,2020-08-21,50 a 59,722,172,8,2,82.0,46.0,15,89964,51.131563736605756,91.14757013916677
1572,2020-08-21,60 a 69,557,204,28,11,67.0,31.0,6,77345,40.08016032064128,86.62486262848277
1573,2020-08-21,70 a 79,405,231,30,36,36.0,20.0,7,53066,37.6889156898956,67.84004824181208
1574,2020-08-21,Mayor de 80,730,392,0,165,42.0,19.0,5,41042,46.29404025144973,102.33419424004678
1575,2020-08-22,0 a 9,111,13,2,0,68.0,43.0,7,46913,91.65902841429882,144.94916121330974
1576,2020-08-22,10 a 19,148,8,1,0,62.0,29.0,4,55828,51.945260442788566,111.05538439492727
1577,2020-08-22,20 a 29,428,25,2,0,149.0,84.0,14,50505,166.32016632016632,295.020295020295
1578,2020-08-22,30 a 39,516,50,4,1,144.0,69.0,16,70473,97.90983781022518,204.33357456046997
1579,2020-08-22,40 a 49,690,124,11,1,119.0,66.0,12,97769,67.50606020313187,121.71547218443473
1580,2020-08-22,50 a 59,728,172,8,2,84.0,49.0,6,89964,54.46623093681918,93.37068160597573
1581,2020-08-22,60 a 69,565,204,28,11,72.0,34.0,8,77345,43.95888551296141,93.08940461568298
1582,2020-08-22,70 a 79,411,231,30,36,40.0,26.0,6,53066,48.99559039686428,75.3778313797912
1583,2020-08-22,Mayor de 80,731,392,0,165,41.0,17.0,1,41042,41.42098338287608,99.89766580575994
1584,2020-08-23,0 a 9,116,13,2,0,72.0,42.0,5,46913,89.52742310233837,153.4755824611515
1585,2020-08-23,10 a 19,151,9,1,0,60.0,28.0,3,55828,50.154044565451024,107.4729526402522
1586,2020-08-23,20 a 29,437,26,2,0,153.0,85.0,9,50505,168.30016830016828,302.94030294030296
1587,2020-08-23,30 a 39,522,50,4,1,147.0,62.0,6,70473,87.97695571353569,208.59052403047977
1588,2020-08-23,40 a 49,693,124,11,1,116.0,59.0,3,97769,60.346326545223945,118.6470149024742
1589,2020-08-23,50 a 59,732,172,8,2,86.0,51.0,4,89964,56.68934240362812,95.59379307278466
1590,2020-08-23,60 a 69,566,204,28,11,69.0,33.0,1,77345,42.665977115521365,89.21067942336286
1591,2020-08-23,70 a 79,414,233,30,36,43.0,28.0,3,53066,52.76448196585384,81.03116873327555
1592,2020-08-23,Mayor de 80,734,392,0,165,41.0,18.0,3,41042,43.85751181716291,99.89766580575994
1593,2020-08-24,0 a 9,118,13,2,0,74.0,40.0,2,46913,85.2642124784175,157.73879308507236
1594,2020-08-24,10 a 19,156,9,1,0,63.0,30.0,5,55828,53.7364763201261,112.84660027226481
1595,2020-08-24,20 a 29,443,26,2,0,153.0,87.0,6,50505,172.26017226017225,302.94030294030296
1596,2020-08-24,30 a 39,529,50,4,1,152.0,68.0,7,70473,96.49085465355526,215.68543981382942
1597,2020-08-24,40 a 49,700,125,11,1,120.0,63.0,7,97769,64.43760292117133,122.73829127842158
1598,2020-08-24,50 a 59,741,172,8,2,93.0,60.0,9,89964,66.69334400426837,103.37468320661598
1599,2020-08-24,60 a 69,571,204,28,11,72.0,36.0,5,77345,46.54470230784149,93.08940461568298
1600,2020-08-24,70 a 79,421,234,30,36,50.0,34.0,7,53066,64.07115667282253,94.222289224739
1601,2020-08-24,Mayor de 80,740,395,0,165,47.0,23.0,6,41042,56.04015398859704,114.51683641148092
1602,2020-08-25,0 a 9,123,13,2,0,76.0,41.0,5,46913,87.39581779037793,162.00200370899324
1603,2020-08-25,10 a 19,164,9,1,0,65.0,35.0,8,55828,62.69255570681379,116.42903202693988
1604,2020-08-25,20 a 29,462,26,2,0,156.0,93.0,19,50505,184.14018414018412,308.88030888030886
1605,2020-08-25,30 a 39,539,50,4,1,148.0,66.0,10,70473,93.6528883402154,210.00950718714967
1606,2020-08-25,40 a 49,712,125,11,1,125.0,66.0,12,97769,67.50606020313187,127.85238674835583
1607,2020-08-25,50 a 59,752,172,8,2,97.0,68.0,11,89964,75.58578987150416,107.82090614023386
1608,2020-08-25,60 a 69,579,205,28,11,76.0,40.0,8,77345,51.71633589760165,98.26103820544314
1609,2020-08-25,70 a 79,430,236,30,36,57.0,40.0,9,53066,75.3778313797912,107.41340971620245
1610,2020-08-25,Mayor de 80,744,397,0,165,44.0,23.0,4,41042,56.04015398859704,107.20725110862045
1611,2020-08-26,0 a 9,129,13,2,0,80.0,39.0,6,46913,83.13260716645706,170.528424956835
1612,2020-08-26,10 a 19,175,9,1,0,73.0,41.0,11,55828,73.439850970839,130.7587590456402
1613,2020-08-26,20 a 29,478,26,2,0,160.0,102.0,16,50505,201.96020196020197,316.8003168003168
1614,2020-08-26,30 a 39,552,50,4,1,150.0,76.0,13,70473,107.84271990691471,212.84747350048954
1615,2020-08-26,40 a 49,727,126,11,1,129.0,75.0,15,97769,76.7114320490135,131.9436631243032
1616,2020-08-26,50 a 59,762,172,8,2,104.0,68.0,10,89964,75.58578987150416,115.60179627406518
1617,2020-08-26,60 a 69,592,205,28,11,86.0,48.0,13,77345,62.059603077121984,111.19012217984356
1618,2020-08-26,70 a 79,433,236,30,36,57.0,41.0,3,53066,77.26227716428598,107.41340971620245
1619,2020-08-26,Mayor de 80,748,400,0,165,48.0,24.0,4,41042,58.476682422883876,116.95336484576775
1620,2020-08-27,0 a 9,134,14,2,0,81.0,42.0,5,46913,89.52742310233837,172.66003026879542
1621,2020-08-27,10 a 19,182,9,1,0,76.0,44.0,7,55828,78.81349860285161,136.1324066776528
1622,2020-08-27,20 a 29,498,27,2,0,171.0,106.0,20,50505,209.88020988020986,338.5803385803386
1623,2020-08-27,30 a 39,564,50,4,1,145.0,75.0,12,70473,106.42373675024477,205.7525577171399
1624,2020-08-27,40 a 49,748,126,11,1,147.0,81.0,21,97769,82.84834661293458,150.35440681606644
1625,2020-08-27,50 a 59,774,172,8,2,106.0,67.0,12,89964,74.47423413809969,117.82490774087412
1626,2020-08-27,60 a 69,601,205,28,11,88.0,50.0,9,77345,64.64541987200207,113.77593897472363
1627,2020-08-27,70 a 79,439,238,30,36,60.0,41.0,6,53066,77.26227716428598,113.06674706968681
1628,2020-08-27,Mayor de 80,753,402,0,165,45.0,28.0,5,41042,68.22279616003118,109.64377954290727
1629,2020-08-28,0 a 9,145,14,2,0,83.0,41.0,11,46913,87.39581779037793,176.9232408927163
1630,2020-08-28,10 a 19,190,9,1,0,81.0,46.0,8,55828,82.3959303575267,145.0884860643405
1631,2020-08-28,20 a 29,519,27,2,0,185.0,105.0,21,50505,207.9002079002079,366.3003663003663
1632,2020-08-28,30 a 39,584,50,4,1,152.0,84.0,20,70473,119.19458516027414,215.68543981382942
1633,2020-08-28,40 a 49,774,127,11,1,158.0,96.0,26,97769,98.19063302273726,161.60541684992177
1634,2020-08-28,50 a 59,794,173,8,2,118.0,72.0,20,89964,80.03201280512205,131.1635765417278
1635,2020-08-28,60 a 69,610,206,28,11,84.0,53.0,9,77345,68.5241450643222,108.60430538496347
1636,2020-08-28,70 a 79,443,238,30,36,58.0,38.0,4,53066,71.60893981080164,109.29785550069725
1637,2020-08-28,Mayor de 80,760,404,0,165,49.0,30.0,7,41042,73.09585302860485,119.3898932800546
1638,2020-08-29,0 a 9,150,14,2,0,82.0,39.0,5,46913,83.13260716645706,174.79163558075587
1639,2020-08-29,10 a 19,202,9,1,0,83.0,54.0,12,55828,96.72565737622698,148.67091781901556
1640,2020-08-29,20 a 29,540,27,2,0,196.0,112.0,21,50505,221.76022176022175,388.08038808038805
1641,2020-08-29,30 a 39,604,51,4,1,157.0,88.0,20,70473,124.87051778695387,222.78035559717907
1642,2020-08-29,40 a 49,791,127,11,1,167.0,101.0,17,97769,103.30472849267152,170.81078869580335
1643,2020-08-29,50 a 59,807,173,8,2,128.0,79.0,13,89964,87.81290293895336,142.27913387577252
1644,2020-08-29,60 a 69,622,206,28,11,91.0,57.0,12,77345,73.69577865408236,117.65466416704376
1645,2020-08-29,70 a 79,449,239,30,38,64.0,38.0,6,53066,71.60893981080164,120.60453020766593
1646,2020-08-29,Mayor de 80,767,406,0,165,53.0,36.0,7,41042,87.71502363432582,129.13600701720188
1647,2020-08-30,0 a 9,153,14,2,0,79.0,37.0,3,46913,78.86939654253618,168.39681964487457
1648,2020-08-30,10 a 19,210,9,1,0,87.0,59.0,8,55828,105.68173676291465,155.8357813283657
1649,2020-08-30,20 a 29,547,27,2,0,195.0,110.0,7,50505,217.8002178002178,386.1003861003861
1650,2020-08-30,30 a 39,615,51,4,1,155.0,93.0,11,70473,131.96543357030353,219.9423892838392
1651,2020-08-30,40 a 49,799,127,11,1,165.0,106.0,8,97769,108.41882396260573,168.76515050782967
1652,2020-08-30,50 a 59,821,173,8,2,140.0,89.0,14,89964,98.9284602729981,155.6178026766262
1653,2020-08-30,60 a 69,628,206,28,11,95.0,62.0,6,77345,80.16032064128257,122.82629775680392
1654,2020-08-30,70 a 79,454,241,30,38,68.0,40.0,5,53066,75.3778313797912,128.14231334564505
1655,2020-08-30,Mayor de 80,772,409,0,165,56.0,38.0,5,41042,92.58808050289946,136.44559232006236
1656,2020-08-31,0 a 9,162,14,2,0,84.0,44.0,9,46913,93.79063372625924,179.05484620467675
1657,2020-08-31,10 a 19,214,9,1,0,88.0,58.0,4,55828,103.89052088557713,157.62699720570322
1658,2020-08-31,20 a 29,554,27,2,0,198.0,111.0,7,50505,219.78021978021977,392.040392040392
1659,2020-08-31,30 a 39,622,51,4,1,161.0,93.0,7,70473,131.96543357030353,228.45628822385876
1660,2020-08-31,40 a 49,813,127,11,1,176.0,113.0,14,97769,115.57855762051366,180.016160541685
1661,2020-08-31,50 a 59,829,173,9,2,148.0,88.0,8,89964,97.81690453959362,164.510248543862
1662,2020-08-31,60 a 69,636,209,29,11,101.0,65.0,8,77345,84.03904583360269,130.58374814144418
1663,2020-08-31,70 a 79,456,244,30,38,69.0,35.0,2,53066,65.9556024573173,130.02675913013982
1664,2020-08-31,Mayor de 80,778,410,0,166,61.0,38.0,6,41042,92.58808050289946,148.6282344914965
1665,2020-09-01,0 a 9,170,14,2,0,88.0,47.0,8,46913,100.18544966214056,187.5812674525185
1666,2020-09-01,10 a 19,223,9,1,0,94.0,59.0,9,55828,105.68173676291465,168.37429246972846
1667,2020-09-01,20 a 29,571,27,2,0,202.0,109.0,17,50505,215.82021582021582,399.96039996039997
1668,2020-09-01,30 a 39,639,51,4,1,166.0,100.0,17,70473,141.89831566699303,235.5512040072084
1669,2020-09-01,40 a 49,832,129,11,1,186.0,120.0,19,97769,122.73829127842158,190.24435148155345
1670,2020-09-01,50 a 59,848,174,9,2,164.0,96.0,19,89964,106.70935040682939,182.29514027833355
1671,2020-09-01,60 a 69,643,212,29,11,104.0,64.0,7,77345,82.74613743616264,134.4624733337643
1672,2020-09-01,70 a 79,468,245,31,38,78.0,38.0,12,53066,71.60893981080164,146.98677119059283
1673,2020-09-01,Mayor de 80,786,414,0,166,65.0,42.0,8,41042,102.33419424004678,158.37434822864384
1674,2020-09-02,0 a 9,176,15,2,0,86.0,47.0,6,46913,100.18544966214056,183.31805682859763
1675,2020-09-02,10 a 19,227,9,1,0,93.0,52.0,4,55828,93.1432256215519,166.5830765923909
1676,2020-09-02,20 a 29,591,27,2,0,215.0,113.0,20,50505,223.74022374022374,425.70042570042574
1677,2020-09-02,30 a 39,654,51,4,1,178.0,102.0,15,70473,144.7362819803329,252.5790018872476
1678,2020-09-02,40 a 49,853,130,11,2,201.0,126.0,21,97769,128.87520584234267,205.58663789135616
1679,2020-09-02,50 a 59,865,176,9,2,171.0,103.0,17,89964,114.49024054066071,190.07603041216487
1680,2020-09-02,60 a 69,653,213,29,11,109.0,61.0,10,77345,78.86741224384252,140.9270153209645
1681,2020-09-02,70 a 79,476,246,31,38,84.0,43.0,8,53066,81.03116873327555,158.29344589756153
1682,2020-09-02,Mayor de 80,790,416,0,166,66.0,42.0,4,41042,102.33419424004678,160.81087666293064
1683,2020-09-03,0 a 9,183,15,2,0,91.0,49.0,7,46913,104.44866028606144,193.97608338839981
1684,2020-09-03,10 a 19,243,9,1,0,105.0,61.0,16,55828,109.26416851758975,188.07766712044133
1685,2020-09-03,20 a 29,603,27,2,0,211.0,105.0,12,50505,207.9002079002079,417.7804177804178
1686,2020-09-03,30 a 39,680,51,4,1,191.0,116.0,26,70473,164.60204617371193,271.0257829239567
1687,2020-09-03,40 a 49,876,130,11,2,209.0,128.0,23,97769,130.92084403031635,213.7691906432509
1688,2020-09-03,50 a 59,895,178,9,2,188.0,121.0,30,89964,134.49824374194122,208.97247788004088
1689,2020-09-03,60 a 69,677,213,29,11,126.0,76.0,24,77345,98.26103820544314,162.90645807744522
1690,2020-09-03,70 a 79,488,248,31,38,90.0,49.0,12,53066,92.33784344024423,169.60012060453022
1691,2020-09-03,Mayor de 80,793,417,0,166,68.0,40.0,3,41042,97.46113737147313,165.68393353150432
1692,2020-09-04,0 a 9,195,15,2,0,91.0,50.0,12,46913,106.58026559802187,193.97608338839981
1693,2020-09-04,10 a 19,258,9,1,0,114.0,68.0,15,55828,121.80267965895248,204.1986100164792
1694,2020-09-04,20 a 29,625,28,2,0,211.0,106.0,22,50505,209.88020988020986,417.7804177804178
1695,2020-09-04,30 a 39,698,51,4,1,198.0,114.0,18,70473,161.76407986037205,280.9586650206462
1696,2020-09-04,40 a 49,895,130,11,2,217.0,121.0,19,97769,123.76111037240842,221.9517433951457
1697,2020-09-04,50 a 59,910,179,11,2,188.0,116.0,15,89964,128.94046507491885,208.97247788004088
1698,2020-09-04,60 a 69,689,217,29,11,132.0,79.0,12,77345,102.13976339776326,170.66390846208546
1699,2020-09-04,70 a 79,496,249,31,38,91.0,53.0,8,53066,99.87562657822335,171.484566389025
1700,2020-09-04,Mayor de 80,793,417,0,167,63.0,33.0,0,41042,80.40543833146532,153.50129136007018
1701,2020-09-05,0 a 9,198,15,2,0,87.0,48.0,3,46913,102.317054974101,185.44966214055805
1702,2020-09-05,10 a 19,269,9,1,0,121.0,67.0,11,55828,120.01146378161496,216.73712115784193
1703,2020-09-05,20 a 29,648,28,2,0,220.0,108.0,23,50505,213.84021384021383,435.6004356004356
1704,2020-09-05,30 a 39,712,51,4,1,196.0,108.0,14,70473,153.25018092035248,278.12069870730636
1705,2020-09-05,40 a 49,912,131,11,2,222.0,121.0,17,97769,123.76111037240842,227.06583886507994
1706,2020-09-05,50 a 59,932,180,11,2,204.0,125.0,22,89964,138.9444666755591,226.75736961451247
1707,2020-09-05,60 a 69,703,218,29,11,138.0,81.0,14,77345,104.72558019264335,178.42135884672572
1708,2020-09-05,70 a 79,502,249,33,38,91.0,53.0,6,53066,99.87562657822335,171.484566389025
1709,2020-09-05,Mayor de 80,799,419,0,167,68.0,32.0,6,41042,77.9689098971785,165.68393353150432
1710,2020-09-06,0 a 9,205,15,2,0,89.0,52.0,7,46913,110.84347622194275,189.71287276447893
1711,2020-09-06,10 a 19,272,9,1,0,121.0,62.0,3,55828,111.05538439492727,216.73712115784193
1712,2020-09-06,20 a 29,658,28,2,0,221.0,111.0,10,50505,219.78021978021977,437.5804375804376
1713,2020-09-06,30 a 39,723,52,4,1,201.0,108.0,11,70473,153.25018092035248,285.215614490656
1714,2020-09-06,40 a 49,918,131,11,2,225.0,119.0,6,97769,121.71547218443473,230.13429614704046
1715,2020-09-06,50 a 59,938,181,12,2,206.0,117.0,6,89964,130.05202080832333,228.98048108132141
1716,2020-09-06,60 a 69,711,218,29,11,145.0,83.0,8,77345,107.31139698752342,187.471717628806
1717,2020-09-06,70 a 79,510,253,34,38,96.0,56.0,8,53066,105.52896393170768,180.9067953114989
1718,2020-09-06,Mayor de 80,800,419,0,167,66.0,28.0,1,41042,68.22279616003118,160.81087666293064
1719,2020-09-07,0 a 9,213,15,2,0,95.0,51.0,8,46913,108.71187090998231,202.50250463624153
1720,2020-09-07,10 a 19,284,9,1,0,128.0,70.0,12,55828,125.38511141362758,229.27563229920472
1721,2020-09-07,20 a 29,670,28,2,0,227.0,116.0,12,50505,229.68022968022967,449.46044946044947
1722,2020-09-07,30 a 39,728,52,4,1,199.0,106.0,5,70473,150.4122146070126,282.37764817731613
1723,2020-09-07,40 a 49,936,132,11,2,236.0,123.0,18,97769,125.80674856038213,241.38530618089578
1724,2020-09-07,50 a 59,948,181,12,2,207.0,119.0,10,89964,132.27513227513228,230.0920368147259
1725,2020-09-07,60 a 69,715,218,29,11,144.0,79.0,4,77345,102.13976339776326,186.17880923136596
1726,2020-09-07,70 a 79,519,257,34,39,98.0,63.0,9,53066,118.72008442317114,184.67568688048846
1727,2020-09-07,Mayor de 80,805,421,0,167,65.0,27.0,5,41042,65.78626772574437,158.37434822864384
1728,2020-09-08,0 a 9,217,15,2,0,94.0,47.0,4,46913,100.18544966214056,200.3708993242811
1729,2020-09-08,10 a 19,297,9,1,0,133.0,74.0,13,55828,132.54997492297773,238.23171168589238
1730,2020-09-08,20 a 29,684,28,2,0,222.0,113.0,14,50505,223.74022374022374,439.56043956043953
1731,2020-09-08,30 a 39,744,52,4,1,205.0,105.0,16,70473,148.99323145034268,290.8915471173357
1732,2020-09-08,40 a 49,949,132,11,2,237.0,117.0,13,97769,119.66983399646105,242.40812527488265
1733,2020-09-08,50 a 59,975,182,12,2,223.0,127.0,27,89964,141.16757814236806,247.87692854919746
1734,2020-09-08,60 a 69,729,219,29,11,150.0,86.0,14,77345,111.19012217984356,193.9362596160062
1735,2020-09-08,70 a 79,526,257,34,39,96.0,58.0,7,53066,109.29785550069725,180.9067953114989
1736,2020-09-08,Mayor de 80,808,421,0,167,64.0,22.0,3,41042,53.60362555431023,155.937819794357
1737,2020-09-09,0 a 9,225,15,2,0,96.0,49.0,8,46913,104.44866028606144,204.634109948202
1738,2020-09-09,10 a 19,313,9,1,0,138.0,86.0,16,55828,154.04456545102815,247.18779107258007
1739,2020-09-09,20 a 29,706,28,2,0,228.0,115.0,22,50505,227.7002277002277,451.44045144045145
1740,2020-09-09,30 a 39,769,53,4,1,217.0,115.0,25,70473,163.183063017042,307.9193449973749
1741,2020-09-09,40 a 49,977,132,11,2,250.0,124.0,28,97769,126.82956765436897,255.70477349671165
1742,2020-09-09,50 a 59,1003,182,12,2,241.0,138.0,28,89964,153.39469120981727,267.88493175047796
